3529,NDAMS
GRAND_ID,DamName,DamLon,DamLat,area_CaMa,DamIX,DamIY,FldVol_mcm,ConVol_mcm,TotalVol_mcm,Qn,Qf
449,Echo,-111.425,40.958,2265.2,275,197,20.05,71.15,91.2,7.9224176,227.25692749023438
450,East_Canyon,-111.592,40.925,611.8,274,197,4.559999999999995,54.74,59.3,2.3088784,66.99952697753906
451,Flaming_Gorge,-109.425,40.908,39270.0,283,197,537.9816475538842,3798.318352446116,4336.3,36.835373,236.52272033691406
456,Wanship,-111.408,40.792,1040.0,275,198,9.049999999999995,66.05,75.1,3.7552915,103.47355651855469
461,South_Fork,-115.792,40.692,2859.4,258,198,4.804763732540231,44.49523626745977,49.3,4.7999034,156.48013305664062
467,Bor_Jordanelle,-111.425,40.592,1225.0,275,199,44.73999999999995,414.16,458.9,4.394036,124.98169708251953
472,Elkhead_Creek,-107.375,40.558,567.3,292,198,8.260000000000002,14.54,22.8,2.0004747,38.27169418334961
475,Lower_Pitt_Taylor,-118.308,40.475,42054.7,247,199,4.187926437849487,20.71207356215051,24.9,49.003937,453.6864929199219
477,Deer_Creek,-111.525,40.408,1770.3,274,199,34.98999999999998,149.71,184.7,6.4661303,176.77981567382812
479,Utah_Lake_Outlet,-111.892,40.358,6799.6,272,199,671.1543821144006,1018.5456178855994,1689.7,21.754318,462.5863342285156
484,Stagecoach,-106.842,40.292,792.5,293,200,8.019999999999996,43.38,51.4,1.6507745,55.00491714477539
486,Button_Rock,-105.375,40.225,279.4,298,200,4.960000000000001,20.24,25.2,0.17592427,9.022802352905273
488,Bor_Starvation,-110.442,40.192,2420.7,278,200,37.64744766488951,195.45255233511048,233.1,6.125578,115.87926483154297
492,Granby,-105.858,40.158,804.3,297,199,69.24677315763438,505.0532268423656,574.3,0.5058954,25.97234535217285
493,Soldier_Creek,-111.025,40.142,332.9,276,199,70.9160579586096,1319.9839420413905,1390.9,1.2621855,36.82421112060547
494,Taylor_Draw,-108.708,40.108,7225.4,286,200,15.019999999999998,12.38,27.4,14.841651,186.79019165039062
502,Green_Mountain,-106.325,39.875,1460.0,296,201,17.689999999999998,121.41,139.1,3.7645135,45.90037155151367
503,Mona,-111.875,39.875,769.3,273,202,0.7899999999999991,36.21,37.0,1.9030209,72.42679595947266
506,Scofield,-111.125,39.792,720.1,276,201,18.144248614529168,63.055751385470835,81.2,1.7897933,66.0244369506836
509,Dillon,-106.058,39.625,1117.7,296,202,16.279999999999973,359.92,376.2,2.7689402,31.338254928588867
511,Chatfield_Dam,-105.058,39.558,7824.7,300,203,253.41,184.48999999999998,437.9,11.277679,280.5519714355469
514,Lahontan,-119.075,39.458,4976.3,244,203,83.75329543361869,307.5467045663813,391.3,11.74843,119.5284194946289
515,Sevier_Bridge,-112.025,39.375,14006.2,273,203,174.14313267033344,272.55686732966655,446.7,21.826332,242.2216796875
517,Ruedi,-106.825,39.358,490.8,294,203,32.370000000000005,128.03,160.4,1.4255314,20.17217445373535
518,Joes_Valley,-111.275,39.292,383.8,275,203,29.32,38.38,67.7,0.94856584,36.633819580078125
522,Cheesman,-105.275,39.208,5443.8,299,204,24.179999999999996,83.42,107.6,8.090893,183.62680053710938
523,Gunnison,-111.708,39.208,1702.1,274,203,2.8200000000000003,27.98,30.8,4.2098527,151.91348266601562
526,Millsite,-111.192,39.108,490.5,275,204,10.59,14.11,24.7,1.2129953,46.449703216552734
527,Weber_Dam,-118.858,39.042,6709.3,245,204,6.679999999999998,11.72,18.4,25.101788,316.3674011230469
528,Clear_Creek,-106.242,39.025,1475.6,295,204,5.93,10.77,16.7,3.954152,51.23147964477539
529,Antero,-105.892,38.992,407.8,296,204,30.950000000000017,110.85,141.8,0.96966684,11.058806419372559
530,Spinney_Mountain,-105.625,38.975,1683.2,297,204,21.83,80.87,102.7,3.1036172,42.20795822143555
531,Paonia,-107.342,38.942,351.3,291,204,4.27,16.13,20.4,1.3625286,16.16826057434082
533,Eleven_Mile_Canyon,-105.475,38.908,2444.5,298,205,7.6949209565161425,150.20507904348386,157.9,3.8219037,64.19475555419922
534,Pruess_Lake,-114.008,38.892,3106.3,264,205,9.28,6.620000000000001,15.9,1.7817492,19.114337921142578
536,Taylor_Park,-106.608,38.825,681.6,295,205,29.379999999999995,101.62,131.0,1.16566,20.59246063232422
541,Blue_Mesa,-107.342,38.458,9415.7,291,207,61.48263153870721,861.7173684612928,923.2,15.798248,365.0087890625
542,Morrow_Point,-107.542,38.458,10227.4,290,207,15.0,37.0,52.0,16.881079,428.7490234375
545,Donnells,-119.958,38.325,492.5,241,207,32.6,47.6,80.2,2.6600225,35.283607482910156
546,Bridgeport,-119.208,38.325,1354.3,244,207,19.42975247859965,34.97024752140035,54.4,7.312414,98.09127044677734
547,Piute,-112.192,38.325,6412.9,272,208,58.56000000000002,110.24,168.8,9.98583,264.41253662109375
550,Rocky_Ford,-112.842,38.208,1258.4,269,207,24.42,23.379999999999995,47.8,1.3792334,16.47736930847168
552,Otter_Creek,-112.025,38.175,968.1,273,207,21.69,66.91,88.6,0.6326847,11.109986305236816
554,Cherry_Valley,-119.908,37.975,605.3,241,208,52.04999999999996,285.35,337.4,3.039516,33.295223236083984
555,Lake_Eleanor,-119.875,37.975,240.1,242,208,1.8992144711597236,33.400785528840274,35.3,1.1977465,13.045923233032227
557,O'Shaughnessy,-119.792,37.942,1196.3,242,209,152.92000000000002,291.18,444.1,5.280485,192.92919921875
564,Rio_Grande,-107.275,37.725,530.4,291,210,50.23,40.77,91.0,2.1808424,40.68434143066406
566,Long_Valley,-118.708,37.592,907.6,245,210,25.435818862622085,200.86418113737793,226.3,3.158479,87.1610336303711
567,McPhee,-108.575,37.575,2458.3,286,210,103.06,179.44,282.5,3.1730275,61.22666549682617
575,Vallecito,-107.575,37.375,860.6,290,211,10.59224637481151,144.10775362518848,154.7,3.5376067,66.39730072021484
577,Terrace,-106.292,37.358,336.2,295,211,15.22,9.88,25.1,1.4810284,35.90830993652344
579,Mammoth_Pool,-119.325,37.325,2747.5,243,211,70.32,81.38,151.7,10.065548,472.11865234375
581,Florence_Lake,-118.975,37.275,505.7,245,212,43.89000000000001,35.51,79.4,1.7457008,55.4099006652832
582,Gunlock,-113.775,37.258,1397.5,266,211,11.49,7.01,18.5,0.39849082,22.37606430053711
584,Huntington_Lake_1,-119.208,37.225,345.0,244,212,14.179999999999993,95.42,109.6,1.3045409,82.26325988769531
585,Buchanan_Dam,-119.992,37.225,583.6,241,211,93.72,91.28,185.0,2.2019453,140.86338806152344
589,Big_Creek_7,-119.442,37.142,3729.8,243,212,11.210000000000004,31.99,43.2,13.783087,727.9976806640625
592,Hidden_Dam,-119.875,37.108,396.7,242,211,72.72999999999999,38.27000000000001,111.0,1.499059,96.57804107666016
594,Tinemaha,-118.225,37.058,5847.5,248,212,8.28,11.92,20.2,19.993343,448.7326965332031
595,Friant,-119.692,37.008,4237.1,242,212,0.0,535.1,535.1,15.660568,919.1947021484375
597,Glen_Canyon,-111.492,36.942,279117.0,275,213,136.70000000000073,24933.3,25070.0,331.9944,2486.94677734375
600,Pine_Flat_Dam,-119.325,36.825,4442.6,243,213,665.23,568.27,1233.5,20.832159,173.31532287597656
601,Navajo,-107.608,36.808,9014.7,290,213,196.27726523210185,1081.7227347678981,1278.0,26.544558,477.8836364746094
603,Heron,-106.708,36.658,1788.1,293,214,98.62,394.78,493.4,2.5685086,56.37047576904297
605,Terminus_Dam,-119.008,36.425,1426.5,245,215,120.02,56.38000000000001,176.4,11.481428,129.55474853515625
606,Abiquiu_Dam,-106.425,36.242,5969.7,295,216,929.98,758.6199999999999,1688.6,7.023608,200.687744140625
607,Haiwee,-117.942,36.142,516.2,249,216,27.26,30.24,57.5,1.2353978,13.286622047424316
608,Lake_Las_Vegas,-114.908,36.125,4756.3,260,216,1.58,11.52,13.1,0.32795468,30.970796585083008
609,Success_Dam,-118.925,36.058,1298.3,245,216,76.17,25.33,101.5,8.957297,96.54846954345703
610,Hoover,-114.742,36.042,428023.6,262,217,5592.23,31107.77,36700.0,368.0622,2551.255126953125
612,Isabella_Dam,-118.475,35.642,5527.8,247,218,108.17000000000009,592.43,700.6,22.696999,246.7808380126953
613,Cochiti,-106.325,35.625,38200.5,295,218,772.02,118.58000000000004,890.6,61.99868,628.0352172851562
614,Jemez_Canyon_Dam,-106.542,35.392,2659.5,293,218,255.1,71.4,326.5,0.5125801,31.80293083190918
616,Davis_Bor,-114.575,35.208,430452.6,262,220,62.9272123799833,2179.972787620017,2242.9,368.1574,2534.29541015625
618,Cholla_Fly_Ash_Pond,-110.292,34.925,31925.0,279,221,12.15,10.049999999999999,22.2,7.788452,192.1304168701172
619,Pyramid,-118.758,34.642,767.9,245,222,20.620000000000005,190.28,210.9,0.04265613,30.806180953979492
620,Bradbury,-119.975,34.592,1112.6,241,222,20.289015075018625,192.5109849249814,212.8,0.055168394,27.27826499938965
624,Castaic,-118.608,34.525,474.1,246,222,89.66000000000003,309.64,399.3,0.028172897,20.207151412963867
627,Lyman,-109.375,34.375,2531.5,283,223,32.78,22.119999999999997,54.9,0.42268884,25.15310287475586
629,Parker,-114.142,34.292,454137.2,264,223,28.127409992804928,774.8725900071951,803.0,368.53052,2531.697998046875
634,San_Gabriel_1,-117.858,34.208,654.3,249,224,35.56,18.939999999999998,54.5,0.0027775958,1.860435128211975
640,Horseshoe,-111.708,33.992,14765.5,274,224,107.17999999999998,55.02000000000001,162.2,2.3168497,82.98788452148438
644,Bartlett,-111.625,33.825,15597.5,274,225,81.62,137.98,219.6,2.3095217,83.60002136230469
646,Railroad_Canyon,-117.275,33.675,2340.8,251,226,1.0600000000000005,13.24,14.3,1.0730547e-08,7.994534826138988e-06
647,Theodore_Roosevelt,-111.158,33.675,15443.5,276,226,420.8625346310994,1220.9374653689006,1641.8,1.8193641,77.63471984863281
652,Stewart_Mountain,-111.525,33.575,16084.6,275,226,15.89,69.01,84.9,1.8108976,79.11045837402344
654,Vail,-116.975,33.492,823.8,253,227,38.39,24.509999999999998,62.9,3.4007093e-07,0.0002533616207074374
655,Henshaw,-116.758,33.242,623.5,254,227,14.46,47.24,61.7,1.5642101e-07,0.00011653769615804777
656,Coolidge,-110.525,33.175,33654.1,279,228,702.29,621.21,1323.5,5.456998,258.01055908203125
657,Elephant_Butte_Dike,-107.192,33.158,80658.1,292,228,950.94,1981.46,2932.4,71.478905,556.0167846679688
659,Lake_Hodges,-117.125,33.042,891.6,252,228,10.46,36.04,46.5,2.7745318e-07,0.0001847850508056581
664,Caballo,-107.292,32.892,83484.3,291,229,143.24175541497402,142.358244585026,285.6,71.63077,551.2477416992188
665,El_Capitan,-116.808,32.892,441.4,254,229,60.67999999999999,78.42,139.1,6.521235e-08,4.85848868265748e-05
668,Sweetwater_Main,-117.008,32.692,577.7,252,230,12.510933201096163,21.689066798903838,34.2,3.8334652e-10,1.4268639461079147e-06
674,Diablo_Reservoir_Levee,-105.808,31.225,96427.5,297,236,20.68,28.92,49.6,71.61312,520.8657836914062
676,La_Angostura,-109.375,30.442,18666.9,283,238,256.9,726.1,983.0,0.05065182,8.284807205200195
677,El_Molini,-110.725,29.208,11770.4,278,244,253.917443620048,18.082556379951995,272.0,2.5634827e-05,0.0002861108514480293
678,Abelardo,-110.925,29.075,21315.2,277,244,25.430000000000007,227.57,253.0,2.559313e-05,0.00028636891511268914
680,Luis_L._Leon,-105.275,28.992,58663.2,299,245,250.72000000000003,599.28,850.0,0.13285066,3.288954019546509
681,Plutarco_Elias_Calles,-109.642,28.975,59833.7,282,245,621.27,2408.73,3030.0,0.22906974,20.830827713012695
684,La_Rosetilla,-105.308,28.258,37020.9,299,248,11.339999999999998,8.06,19.4,0.1276686,3.8925058841705322
685,Francisco_I._Madero,-105.625,28.158,9767.1,297,249,157.55372230199202,267.446277698008,425.0,0.0028605748,0.3046622574329376
686,Alvaro_Obregon,-109.892,27.825,70779.7,281,249,555.8830283815482,2684.1169716184518,3240.0,0.23249885,15.830401420593262
687,La_Boquilla,-105.408,27.542,21027.8,298,250,552.79,3438.01,3990.8,0.1223395,4.6559038162231445
688,Adolfo_Ruiz_Cortines,-109.108,27.225,11562.8,284,252,487.87,526.83,1014.7,4.53148e-06,1.4961019587644842e-05
689,Huites,-108.375,26.842,28071.3,287,253,1283.65,3284.35,4568.0,0.49706152,17.291067123413086
690,Miguel_Hidalgo,-108.575,26.508,29675.0,286,254,1119.0739069635729,2170.926093036427,3290.0,0.49892223,15.163167953491211
692,Presidente_Gustavo_Diaz_Ordaz,-107.908,25.858,7068.3,289,256,540.69,1259.31,1800.0,1.4165871,4.913152694702148
693,Lazaro_Cardenas,-105.008,25.592,18967.0,301,258,685.6599999999999,2476.34,3162.0,2.2136657,7.652831554412842
695,Presidente_Adolfo_Lopez_Mateos,-107.392,25.108,11293.3,291,260,1078.31,2071.69,3150.0,10.233312,35.47394943237305
696,Sinaloa,-107.142,24.808,3770.9,292,261,238.80999999999997,606.19,845.0,2.3853374,8.309126853942871
698,Presidente_Jose_L._Portillo,-106.808,24.575,7925.7,294,262,841.7052455504768,2008.2947544495232,2850.0,0.6880015,2.3907930850982666
699,El_Salto,-106.692,24.125,1993.8,294,264,149.67237710190875,278.32762289809125,428.0,0.00022474464,0.0020716118160635233
700,Cajon_de_Peda,-105.125,19.992,1146.7,300,280,86.37,383.63,470.0,0.005072662,0.015623283572494984
701,East_Forebay_Dike_GF-16,-96.992,58.275,3612.9,332,128,56.71640316013372,733.2835968398663,790.0,33.279392,163.6442413330078
703,Limestone,-94.108,56.508,1294309.8,344,135,30.10356594320297,319.89643405679703,350.0,5812.9365,6394.23017578125
704,Long_Spruce,-94.375,56.392,1293462.8,342,135,13.401689394249445,263.59831060575056,277.0,5807.547,6388.301562500001
705,Kettle_Rapids_Main_Dam,-94.642,56.392,1292178.6,341,135,74.29095497942671,2455.7090450205733,2530.0,5799.6387,6379.602539062501
706,Whitesand_Rapids,-103.158,56.242,65174.6,308,136,3172.6257862321254,11687.374213767875,14860.0,611.9695,812.6657226562501
707,Kelsey,-96.542,56.042,982774.2,334,137,0.0,1850.0,1850.0,3729.1196,4102.031591796876
708,Whitesand_Rapids,-102.375,55.508,211610.8,311,139,60.75783548801137,119.24216451198863,180.0,1282.9304,3049.173828125
709,Jenpeg,-97.858,53.692,954838.8,329,146,3063.0409902261854,28726.959009773815,31790.0,3568.682,3925.550073242188
710,E.B._Campbell,-103.408,53.658,285264.2,307,146,166.33272222222126,2033.6672777777787,2200.0,628.6485,2600.11279296875
711,Francois-Finlay,-104.042,53.325,283814.1,304,147,52.76198810044991,267.2380118995501,320.0,625.1372,2577.14208984375
712,Grand_Rapids,-99.292,53.158,360604.6,322,148,1008.366933321613,8635.133066678387,9643.5,845.4375,2068.56640625
713,Shellmouth,-101.425,50.958,18224.5,314,156,0.0,477.4,477.4,53.86278,1609.1854248046875
714,Ear_Falls_Dam,-93.192,50.642,27838.5,348,158,3062.8615446968724,25297.83845530313,28360.7,352.81985,542.4718627929688
715,Manitou_Falls,-93.442,50.592,38028.7,347,158,195.82,158.18,354.0,467.7337,770.4351806640625
717,McArthur,-95.992,50.392,137088.9,337,159,20.535945426133395,199.4640545738666,220.0,1379.387,2084.40869140625
718,Whitedog_Falls,-94.875,50.125,72334.0,341,160,11.888324854885369,107.71167514511463,119.6,653.2401,1738.848876953125
719,Caribou_Falls,-94.975,50.258,53511.3,341,159,157.10183172859888,1792.8981682714011,1950.0,663.4016,893.330078125
720,Seven_Sisters,-96.025,50.125,134541.7,336,160,26.38000000000001,105.02,131.4,1365.6014,2083.88134765625
721,Moosomin,-101.692,50.042,3492.0,314,160,2.6872289139816736,8.512771086018326,11.2,9.527736,438.7032775878906
722,Portage_Diversion,-98.325,49.942,148858.5,327,161,9.42608014452914,8.57391985547086,18.0,328.96075,4948.279296875
723,Albert_Do,-103.758,49.558,3006.3,305,162,4.43,10.97,15.4,5.67559,144.21009826660156
724,Alameda,-102.225,49.258,4610.3,312,163,4.579999999999998,100.42,105.0,10.115129,338.71051025390625
725,Rafferty,-103.092,49.142,6209.7,307,164,218.92,413.48,632.4,12.174313,358.4285583496094
726,Boundary,-103.025,49.092,4476.2,308,165,19.21,41.19,60.4,6.7827225,129.66587829589844
729,Des_Lacs_2,-102.108,48.692,1292.9,312,165,29.47838654557076,49.42161345442925,78.9,1.2743752,14.600408554077148
730,J._Clark_Salyer_Dam,-100.725,48.625,34622.2,318,166,45.30250475019076,10.197495249809243,55.5,56.182873,691.2647705078125
731,Kettle_Falls,-92.642,48.508,19954.4,350,166,217.642795653764,648.857204346236,866.5,197.63097,1323.498779296875
732,Dam_83,-101.575,48.458,22569.6,314,167,39.16999999999999,241.33,280.5,41.940002,1018.28125
733,Homestead_Unit_Intake,-104.592,48.375,9965.4,303,166,8.94577466832989,7.454225331670109,16.4,11.531662,267.28253173828125
734,Pool_27,-96.092,48.258,2610.7,336,167,48.84092122913421,26.759078770865784,75.6,15.465742,163.2142333984375
735,Lake_Alice_Dam,-99.175,48.275,6123.9,324,167,3.614995394792457,10.785004605207543,14.4,10.1094055,205.3560333251953
736,Nett_Lake,-93.158,48.108,443.4,348,168,15.709769210243486,57.09023078975651,72.8,3.9026475,72.763916015625
740,Lower_Red_Lake_Dam,-95.275,47.958,4843.5,340,169,336.40925670272554,3891.990743297274,4228.4,36.204643,56.68661117553711
741,Gabbro_Lake_1,-91.608,47.858,599.9,355,170,0.7599999999999998,11.94,12.7,5.896145,83.59626770019531
745,Clearwater,-95.208,47.742,410.7,339,170,18.01,30.09,48.1,2.0311933,45.82786560058594
753,Garrison_Dam,-101.425,47.492,473018.2,315,171,3467.639099081269,26752.36090091873,30220.0,398.94916,2121.721435546875
756,Esquagama_Lake,-92.375,47.458,490.5,352,170,9.659999999999998,12.24,21.9,3.8015862,93.9264907836914
758,Winnibigoshish_Dam,-94.058,47.425,3894.2,344,171,20.32837765861052,658.0716223413895,678.4,25.740042,91.75189971923828
762,Prairie_River,-93.508,47.292,1197.5,347,171,15.35,5.65,21.0,8.805727,98.25397491455078
767,Leech_Lake_Dam,-94.242,47.258,3168.1,343,172,119.9374439068489,718.862556093151,838.8,22.765366,128.4119873046875
768,Pokegama_Lake_Dam,-93.592,47.258,8286.2,346,171,71.46,76.54,148.0,57.525497,246.615478515625
769,White_Earth_Lake,-95.758,47.158,365.4,338,172,22.391846465462702,46.70815353453729,69.1,1.7977858,40.573856353759766
770,Nelson_Lake_Dam,-101.208,47.075,388.2,315,172,10.96,13.84,24.8,0.34334564,12.137192726135254
774,Baldhill,-98.075,47.042,9326.0,329,172,8.700000000000017,183.7,192.4,12.204156,171.6515350341797
775,Island_Lake,-92.225,46.992,1334.8,352,172,31.062703403082708,187.2372965969173,218.3,12.543435,185.66490173339844
776,Potato_Lake,-95.042,46.975,410.0,339,172,25.281334072738687,86.21866592726131,111.5,1.9987297,38.12375259399414
777,Pipestem_Dam,-98.758,46.958,2650.0,325,173,165.56,58.53999999999999,224.1,3.1017475,35.233619689941406
780,Jamestown,-98.708,46.925,4187.1,325,171,12.549999999999995,30.25,42.8,4.8316145,78.31069946289062
784,Dickinson,-102.825,46.875,1213.9,309,173,3.01,7.99,11.0,1.204421,41.02290344238281
785,Washburn_Lake,-94.875,46.825,535.4,342,173,27.79404149506616,62.00595850493384,89.8,3.7346177,83.22850799560547
789,Sandy_Lake_Dam_and_Lock,-93.308,46.792,992.1,348,173,33.13715440381992,64.76284559618009,97.9,8.359587,165.3731231689453
791,Pelican_Lake,-96.008,46.675,434.3,337,173,23.48069152871384,63.21930847128616,86.7,1.6146553,82.86561584472656
792,Pine_River_Dam,-94.108,46.675,1416.3,343,174,58.55033701614792,172.94966298385208,231.5,9.67395,228.27496337890625
795,Little_Pine_Lake,-95.542,46.625,684.2,338,173,19.66339228322343,63.236607716776575,82.9,2.9334826,111.72879791259766
796,Lizzie_Lake,-96.025,46.608,989.0,336,174,7.695286042622531,20.90471395737747,28.6,3.0609055,76.09855651855469
798,Heart_Butte_Dike,-101.808,46.592,4195.6,312,174,184.63,345.77,530.4,4.335373,86.68994903564453
800,Big_Pine_Lake,-95.508,46.592,1425.8,338,174,20.105912803218217,92.89408719678178,113.0,5.747374,180.57485961914062
804,Dead_Lake_East_Dam,-95.742,46.475,511.0,337,174,32.29301519979994,91.30698480020006,123.6,1.9376446,70.16651916503906
808,Brainerd,-94.192,46.375,18350.1,344,175,4.653134937249188,11.346865062750812,16.0,135.0957,1275.9619140625
809,Otter_Tail_Lake,-95.742,46.358,2736.6,338,175,88.19777093134121,599.1022290686587,687.3,10.724021,347.9444274902344
814,Long_Lake_Upper,-94.108,46.258,378.4,345,175,6.010235187965261,19.78976481203474,25.8,2.7792614,88.28707885742188
815,Saint_Croix,-91.925,46.258,399.8,354,175,9.55212312934158,12.64787687065842,22.2,4.161147,95.72592163085938
817,Minong_Flowage,-91.925,46.125,953.7,353,176,1.8699999999999972,26.53,28.4,9.880719,205.71783447265625
820,Onamia_Lake,-93.675,46.075,1189.2,346,176,10.151234563591604,10.748765436408394,20.9,9.832499,165.34613037109375
822,Turtle_Dam,-90.225,46.075,1828.6,360,176,140.93302348708104,153.86697651291897,294.8,20.577873,314.1133728027344
823,Moose_Lake_1,-91.075,46.025,774.1,356,176,7.539999999999999,26.36,33.9,8.732096,158.6847686767578
825,North_Bay,-97.358,46.025,1679.1,330,176,17.0,8.5,25.5,3.1032403,159.9984588623047
827,Bowman-Haley,-103.242,45.992,1269.6,307,177,43.13999999999999,168.86,212.0,1.1019857,56.94700241088867
828,Geneva_Lake,-95.358,45.975,703.2,339,177,5.397566415587512,17.602433584412488,23.0,2.5381248,155.63104248046875
830,Chippewa_Reservoir,-91.075,45.892,807.0,357,177,3.5,280.2,283.7,9.385549,151.33729553222656
832,Elm_Lake_Dam,-98.708,45.858,1036.2,326,177,7.957254584988078,27.54274541501192,35.5,1.6822913,36.222660064697266
833,Billy_Boy,-91.408,45.842,622.5,355,177,65.41,0.6899999999999977,66.1,7.5968866,278.9879455566406
835,Houghton_Dam,-98.258,45.775,14266.0,328,177,9.886915391670566,3.1130846083294337,13.0,19.073723,146.60398864746094
836,Browns_Valley_Dike,-96.642,45.775,3753.5,334,177,65.35977648083127,192.44022351916874,257.8,10.995531,614.6834716796875
837,Shadehill_Dike_1,-102.208,45.758,7774.7,311,177,219.92247926224445,358.07752073775555,578.0,7.160166,252.70498657226562
